atoll,isl_type,island,2014Male,2014Female,2015Male,2015Female,2016Male,2016Female,2017Male,2017Female,2018Male,2018Female,2019Male,2019Female,2020Male,2020Female,2021Male,2021Female,2022Male,2022Female,2023Male,2023Female,2024Male,2024Female,2025Male,2025Female,2026Male,2026Female,2027Male,2027Female,2028Male,2028Female,2029Male,2029Female,2030Male,2030Female,2031Male,2031Female,2032Male,2032Female,2033Male,2033Female,2034Male,2034Female,2035Male,2035Female,2036Male,2036Female,2037Male,2037Female,2038Male,2038Female,2039Male,2039Female,2040Male,2040Female,2041Male,2041Female,2042Male,2042Female,2043Male,2043Female,2044Male,2044Female,2045Male,2045Female,2046Male,2046Female,2047Male,2047Female,2048Male,2048Female,2049Male,2049Female,2050Male,2050Female,2051Male,2051Female,2052Male,2052Female,2053Male,2053Female,2054Male,2054Female
HA,admin,Thakandhoo,152.5879898,183.4120102,153.964294,184.5286344,155.0809182,185.3855785,156.0417343,186.0867146,156.8986784,186.6320427,157.5998145,186.9696267,158.2230466,187.2033387,158.6645027,187.3331788,158.8203107,187.1514027,158.7683747,186.9176907,158.6125667,186.4502666,158.1970786,185.6971945,157.5738465,184.7623464,156.7688384,183.7755623,155.9118943,182.6589381,154.8991421,181.2306979,153.834454,179.9063297,152.6658938,178.4521215,151.3155576,176.8161373,149.9652214,175.102249,148.4331092,173.2585208,146.797125,171.3888245,145.1871087,169.4412242,143.3953165,167.2858799,141.6035242,165.0266636,139.681892,162.6116392,137.6304197,160.0927429,135.4231393,157.4180385,133.137955,154.6394621,130.8008347,151.6791097,128.3598423,148.6408532,125.6332019,145.3948528,122.9065616,141.9930443,119.9462091,138.3315558,116.9598887,134.6440992,113.7398562,130.6450267,110.2082077,126.4382101,106.6246232,122.1015534,102.8073267,117.5052168,98.93809413,112.7271041,94.83514955,107.7412474
HA,admin,Utheemu,244.322436,293.677564,246.5261612,295.4654919,248.3140892,296.8376227,249.8525388,297.9602751,251.2246696,298.8334493,252.347322,299.3739856,253.3452353,299.7482031,254.0520906,299.9561017,254.3015689,299.6650437,254.2184095,299.2908262,253.9689311,298.5423912,253.3036556,297.3365793,252.3057423,295.8397094,251.016771,294.25968,249.6446402,292.4717521,248.0230311,290.1848675,246.3182626,288.0643017,244.4471752,285.7358374,242.2850298,283.116315,240.1228843,280.3720535,237.6696808,277.4198933,235.0501584,274.4261535,232.4722158,271.3076745,229.6032151,267.8565577,226.7342144,264.239122,223.6573151,260.3722081,220.3725172,256.3389752,216.838241,252.056264,213.1792256,247.6072339,209.4370508,242.8671458,205.5285571,238.0023186,201.1626865,232.8048535,196.7968158,227.3579102,192.0567277,221.4951696,187.2750599,215.5908494,182.1191746,209.1875725,176.4643326,202.4516578,170.7263312,195.5078445,164.6141124,188.148234,158.4187341,180.4975655,151.8491383,172.5142592
HA,admin,Muraidhoo,201.1799985,241.8200015,202.99459,243.2922173,204.4668058,244.4220573,205.7335961,245.3464719,206.8634361,246.065461,207.7878507,246.5105495,208.6095525,246.8186877,209.1915913,246.9898756,209.3970168,246.7502125,209.3285416,246.4420743,209.1231162,245.825798,208.5753149,244.8329083,207.7536131,243.6003555,206.6922482,242.2993276,205.5624082,240.8271118,204.2271427,238.9440451,202.8234021,237.1979287,201.2827112,235.2806245,199.5023572,233.1236572,197.7220032,230.8639771,195.7019862,228.4331092,193.5450189,225.9680037,191.4222892,223.4001855,189.0598964,220.5584667,186.6975037,217.5797975,184.163923,214.3957029,181.4591545,211.074658,178.5489605,207.5481876,175.5360538,203.884767,172.4546719,199.9816833,169.2363397,195.9758869,165.6413942,191.6961898,162.0464487,187.2110673,158.143365,182.3835691,154.2060437,177.5218332,149.9605843,172.2492465,145.3042739,166.7027591,140.5794884,160.9850839,135.5465646,154.9250328,130.4451658,148.6253188,125.0356287,142.0517042
HA,admin,Baarah,532.6955715,640.3044285,537.5003478,644.2026432,541.3985625,647.1942963,544.7528403,649.6420125,547.7444934,651.5457918,550.1922096,652.7243218,552.3679573,653.5402272,553.909112,653.993508,554.4530489,653.3589149,554.2717366,652.5430095,553.7277997,650.9111987,552.2773012,648.2821702,550.1015534,645.0185486,547.2912126,641.5736147,544.2995595,637.6754,540.7639694,632.6893114,537.047067,628.0658474,532.96754,622.9891027,528.2534199,617.2777649,523.5392998,611.2944586,518.1905866,604.8578716,512.4792488,598.3306283,506.8585671,591.5314166,500.6032924,584.0069557,494.3480176,576.1198702,487.6394621,567.6888477,480.4776258,558.8952006,472.7718525,549.5576165,464.7941108,539.8574078,456.6350568,529.5226061,448.1133782,518.9158358,438.5944818,507.5838164,429.0755854,495.70786,418.7407837,482.925342,408.3153258,470.0521679,397.0739624,456.0911199,384.7447252,441.4048226,372.2341757,426.2652446,358.9077208,410.219105,345.3999536,393.5383724,331.076281,376.1323904
HA,nadmin,Non-administrative islands,446,7,457.748063,7.184386639,469.8055812,7.373630198,482.1807058,7.567858611,494.8818029,7.767203184,507.917459,7.971798683,521.2964866,8.181783422,535.0279305,8.397299357,549.1210736,8.618492187,563.5854435,8.845511445,578.4308187,9.078510607,593.667235,9.317647187,609.3049931,9.563082851,625.3546645,9.814983524,641.8270995,10.0735195,658.7334341,10.33886556,676.0850975,10.61120108,693.8938202,10.89071018,712.1716416,11.17758182,730.9309181,11.47200993,750.1843318,11.77419355,769.9448986,12.08433697,790.2259775,12.40264987,811.0412793,12.72934743,832.4048758,13.06465052,854.3312097,13.4087858,876.8351041,13.76198594,899.9317724,14.1244897,923.6368289,14.49654216,947.966299,14.87839483,972.9366304,15.27030586,998.5647041,15.6725402,1024.867845,16.08536977,1051.863837,16.50907367,1079.570928,16.94393833,1108.00785,17.39025773,1137.193828,17.84833362,1167.148592,18.31847565,1197.892392,18.80100168,1229.446014,19.29623789,1261.830788,19.8045191
HDh,admin,Hanimaadhoo,739.0919795,881.621172,750.9621388,892.2694032,763.0068593,902.568512,774.5278963,912.8676208,785.9616527,922.7303268,796.9590062,931.894788,807.6072374,940.8846881,817.4699433,949.3509047,826.9835269,956.8570348,835.7115852,963.8394815,843.8286794,969.7745612,851.3348096,975.5350797,857.7935728,980.3355117,863.9032136,984.5249797,869.5764515,988.2780448,874.6387254,991.594707,879.7882798,994.5622468,884.2395895,996.9188226,888.6036187,998.926276,893.142209,1000.933729,896.8079935,1002.155658,900.6483392,1003.639427,904.3141237,1004.599514,907.5435053,1005.385039,911.0347286,1005.996003,914.1768296,1005.996003,917.0570888,1005.996003,919.6755063,1005.385039,922.0320821,1004.424953,924.2140967,1003.115744,925.9597083,1001.195571,927.70532,999.4499595,928.9272482,996.831542,929.7127734,993.6021604,930.2364569,989.8490953,930.1491763,985.6596273,929.2763705,980.3355117,927.70532,974.4004321,925.610586,968.0289495,923.0794491,960.6973805,919.4136646,952.842128
HDh,admin,Finey,177.4552525,211.6763705,180.305266,214.2330003,183.1971915,216.7058061,185.963381,219.1786119,188.7086146,221.5466379,191.3490683,223.7470159,193.9056981,225.905482,196.273724,227.9382123,198.557926,229.7404267,200.6535242,231.4169052,202.6024305,232.841912,204.4046449,234.2250068,205.9553875,235.3775857,207.4223062,236.3834729,208.784445,237.2845801,209.999892,238.0809074,211.2362949,238.7934107,212.30505,239.3592223,213.352849,239.8412098,214.4425601,240.3231974,215.3227113,240.6165812,216.2447745,240.9728328,217.1249257,241.2033486,217.9002971,241.3919525,218.7385363,241.5386443,219.4929517,241.5386443,220.1844991,241.5386443,220.8131785,241.3919525,221.37899,241.1614367,221.9028895,240.8470969,222.3220092,240.3860654,222.7411288,239.9669457,223.0345126,239.3382663,223.2231164,238.562895,223.3488523,237.6617877,223.3278963,236.6559006,223.1183365,235.3775857,222.7411288,233.952579,222.2381853,232.4227923,221.6304618,230.6624899,220.7503106,228.7764515
HDh,admin,Naivaadhoo,181.5714826,216.5863894,184.4876046,219.2023224,187.4466109,221.7324872,190.2769646,224.2626519,193.0858763,226.6856063,195.7875776,228.937024,198.4035107,231.1455577,200.826465,233.2254388,203.1636511,235.0694572,205.3078585,236.7848231,207.3019714,238.2428841,209.1459897,239.658061,210.7327032,240.8373751,212.2336484,241.8665947,213.6273832,242.7886038,214.8710235,243.6034026,216.1361059,244.3324332,217.2296516,244.9113692,218.3017553,245.4045369,219.4167432,245.8977046,220.3173103,246.1978936,221.2607615,246.5624089,222.1613287,246.7982717,222.9546854,246.9912503,223.8123683,247.1413449,224.584283,247.1413449,225.2918715,247.1413449,225.9351337,246.9912503,226.5140697,246.7553875,227.0501215,246.4337564,227.478963,245.9620308,227.9078045,245.5331893,228.2079935,244.8899271,228.4009722,244.0965703,228.5296246,243.1745612,228.5081826,242.1453416,228.2937618,240.8373751,227.9078045,239.3793141,227.3931947,237.8140427,226.7713746,236.0129085,225.8708075,234.0831218
HDh,admin,Hirimaradhoo,143.610694,171.305104,145.9171483,173.3741291,148.2575209,175.3753173,150.4961383,177.3765055,152.7177964,179.2928977,154.8546584,181.073616,156.9236835,182.8204159,158.8400756,184.4654604,160.6886308,185.9239536,162.3845531,187.2806913,163.9617607,188.4339184,165.4202538,189.5532271,166.6752363,190.4859843,167.8623819,191.300027,168.9647313,192.0292736,169.9483662,192.673724,170.9489603,193.2503376,171.8138806,193.7082366,172.6618417,194.0982987,173.5437213,194.4883608,174.2560086,194.7257899,175.0022144,195.0140967,175.7145018,195.2006481,176.341993,195.3532811,177.0203619,195.4719957,177.6308939,195.4719957,178.1905482,195.4719957,178.6993249,195.3532811,179.1572239,195.1667297,179.5812044,194.9123413,179.9203889,194.5392385,180.2595733,194.200054,180.4970024,193.6912773,180.6496354,193.0637861,180.7513908,192.3345396,180.7344315,191.5204969,180.5648393,190.4859843,180.2595733,189.3327572,179.852552,188.094734,179.3607345,186.6701593,178.6484472,185.1438293
HDh,admin,Nolhivaranfaru,452.7853092,540.1020794,460.0572509,546.6254388,467.4361329,552.9349176,474.4941939,559.2443964,481.4987848,565.2865244,488.2360248,570.9008912,494.7593843,576.4083176,500.8015123,581.594923,506.6297597,586.1933567,511.9767756,590.4709695,516.9495004,594.1069403,521.5479341,597.6359708,525.5047259,600.5768296,529.2476371,603.1433972,532.7231974,605.4426141,535.8244666,607.4744802,538.979206,609.2924656,541.7061842,610.7361599,544.3796921,611.9659735,547.1601404,613.1957872,549.4058871,613.9443694,551.7585741,614.8533621,554.0043208,615.4415339,555.9827167,615.9227653,558.1215231,616.2970564,560.0464488,616.2970564,561.8109641,616.2970564,563.4150689,615.9227653,564.8587632,615.3345936,566.1955171,614.5325412,567.2649203,613.3561977,568.3343235,612.2867945,569.0829058,610.6826897,569.5641372,608.7042938,569.8849581,606.405077,569.831488,603.8385093,569.2967864,600.5768296,568.3343235,596.9408588,567.0510397,593.0375371,565.5004051,588.5460437,563.2546584,583.7337294
HDh,admin,Nellaidhoo,378.2358088,451.1761815,384.310451,456.6254928,390.4744261,461.8961383,396.3704024,467.1667837,402.2217121,472.2140967,407.8496894,476.9040778,413.2990008,481.5047259,418.3463138,485.8373751,423.2149608,489.678693,427.6816095,493.2520119,431.8355928,496.289333,435.6769106,499.2373211,438.9822306,501.6939779,442.1088847,503.8379692,445.0122063,505.7586281,447.6028625,507.4559546,450.2381853,508.9746152,452.5161761,510.1806103,454.7495004,511.2079395,457.0721577,512.2352687,458.9481501,512.8605995,460.9134756,513.6199298,462.789468,514.1112611,464.442128,514.5132595,466.2287875,514.8259249,467.836781,514.8259249,469.310775,514.8259249,470.6507696,514.5132595,471.8567648,514.0219282,472.973427,513.3519309,473.8667567,512.3692682,474.7600864,511.4759384,475.3854172,510.1359438,475.7874156,508.4832838,476.0554145,506.5626249,476.010748,504.4186335,475.5640832,501.6939779,474.7600864,498.6566568,473.6880907,495.3960032,472.3927626,491.6440184,470.5167702,487.6240346
HDh,admin,Nolhivaramu,836.9667837,998.3705104,850.4088577,1010.428841,864.0486092,1022.091817,877.0953281,1033.754793,890.0432082,1044.923575,902.4968944,1055.301647,914.5552255,1065.482042,925.7240076,1075.069403,936.4974345,1083.569538,946.3813124,1091.476641,955.5733189,1098.197678,964.073454,1104.721037,971.3875236,1110.15717,978.3062382,1114.901431,984.7307588,1119.151499,990.463408,1122.907372,996.294896,1126.267891,1001.335674,1128.936538,1006.277613,1131.20983,1011.417229,1133.483122,1015.568458,1134.866865,1019.917364,1136.547124,1024.068593,1137.634351,1027.725628,1138.5239,1031.679179,1139.215771,1035.237375,1139.215771,1038.499055,1139.215771,1041.464218,1138.5239,1044.132865,1137.436673,1046.603835,1135.954091,1048.58061,1133.779638,1050.557386,1131.802863,1051.941129,1128.837699,1052.830678,1125.180664,1053.423711,1120.930597,1053.324872,1116.186335,1052.336484,1110.15717,1050.557386,1103.436133,1048.185255,1096.220902,1045.318931,1087.918445,1041.167702,1079.022954
HDh,admin,Kuribi,203.0673508,242.2275992,206.3287065,245.1532271,209.6380232,247.9829328,212.8034567,250.8126384,215.9449095,253.5224413,218.9664596,256.0403997,221.8920875,258.510397,224.6018904,260.8365109,227.215771,262.8988388,229.6138266,264.8172833,231.8440184,266.4479611,233.9063462,268.0306778,235.6809074,269.3496084,237.3595463,270.5006751,238.9182825,271.531839,240.3091547,272.4431002,241.7240076,273.2584391,242.9470159,273.9059141,244.1460437,274.4574669,245.3930327,275.0090197,246.400216,275.3447475,247.4553605,275.752417,248.4625439,276.0162031,249.3498245,276.2320281,250.3090467,276.399892,251.1723467,276.399892,251.9637051,276.399892,252.6831218,276.2320281,253.3305968,275.968242,253.9301107,275.6085336,254.4097218,275.0809614,254.889333,274.6013503,255.2250608,273.8819336,255.4408858,272.994653,255.5847691,271.9634891,255.5607885,270.8124224,255.320983,269.3496084,254.889333,267.7189306,254.3137996,265.96835,253.6183635,263.9539833,252.6111801,261.7957332
HDh,admin,Kulhudhuffushi,3743.939941,4465.934972,3804.069349,4519.874588,3865.083014,4572.045693,3923.44391,4624.216797,3981.362679,4674.177262,4037.070807,4720.600702,4091.010424,4766.139887,4140.970888,4809.026303,4189.162841,4847.049311,4233.375641,4882.419552,4274.493546,4912.484256,4312.516554,4941.664704,4345.234026,4965.981745,4376.182987,4987.203889,4404.921307,5006.215393,4430.564731,5023.016257,4456.650284,5038.048609,4479.198812,5049.986065,4501.305212,5060.155009,4524.295868,5070.323954,4542.865244,5076.513746,4562.318877,5084.029922,4580.888253,5088.89333,4597.246989,5092.872482,4614.932109,5095.967378,4630.848717,5095.967378,4645.438941,5095.967378,4658.702782,5092.872482,4670.640238,5088.009074,4681.693438,5081.377154,4690.535998,5071.650338,4699.378558,5062.807777,4705.56835,5049.543937,4709.547502,5033.185201,4712.20027,5014.173697,4711.758142,4992.951553,4707.336862,4965.981745,4699.378558,4935.91704,4688.767486,4903.641696,4675.945774,4866.502944,4657.376398,4826.711423
HDh,admin,Kumundhoo,392.4139346,468.0884688,398.7162841,473.742047,405.1113151,479.2102619,411.2283014,484.6784769,417.2989468,489.9149878,423.1378882,494.7807723,428.7914664,499.5538752,434.0279773,504.0489333,439.079125,508.0342425,443.7132055,511.7415069,448.0229004,514.8926816,452.0082096,517.9511747,455.4374291,520.499919,458.6812854,522.7242776,461.6934378,524.7169322,464.3812044,526.4778828,467.1153119,528.0534702,469.478693,529.3046719,471.7957332,530.3705104,474.205455,531.4363489,476.1517688,532.0851202,478.1907642,532.8729139,480.137078,533.3826627,481.8516878,533.7997299,483.70532,534.1241156,485.373589,534.1241156,486.9028355,534.1241156,488.2930597,533.7997299,489.5442614,533.2899811,490.7027815,532.594869,491.6295976,531.5753713,492.5564137,530.6485552,493.205185,529.2583311,493.6222522,527.5437213,493.9002971,525.5510667,493.8539563,523.3267081,493.3905482,520.499919,492.5564137,517.3487443,491.4442344,513.9658655,490.1003511,510.0732379,488.1540373,505.9025655
HDh,admin,Neykurendhoo,322.8953821,385.1637051,328.0812314,389.815717,333.3433432,394.3152039,338.3766676,398.8146908,343.3718607,403.1235215,348.1763975,407.1273022,352.8284094,411.0548204,357.1372401,414.7535512,361.2935458,418.0328382,365.1066703,421.0833378,368.652876,423.6762625,371.9321631,426.1929247,374.7538752,428.2901431,377.4230624,430.1204429,379.9015933,431.7600864,382.1132055,433.2090737,384.362949,434.5055361,386.3076425,435.5350797,388.2142047,436.4120983,390.1970294,437.2891169,391.7985417,437.8229544,393.4763165,438.4711855,395.0778288,438.8906292,396.4886849,439.2338104,398.0139346,439.5007291,399.3866595,439.5007291,400.6449905,439.5007291,401.7889279,439.2338104,402.8184715,438.8143667,403.7717526,438.2423981,404.5343775,437.4035107,405.2970024,436.6408858,405.8308399,435.4969484,406.1740211,434.0860924,406.4028085,432.4464488,406.3646773,430.6161491,405.9833648,428.2901431,405.2970024,425.6972185,404.3818526,422.9136376,403.2760464,419.710613,401.6745342,416.278801
HDh,admin,Vaikaradhoo,341.1897381,406.9860113,346.6694032,411.9015933,352.2296516,416.6560086,357.5481501,421.410424,362.826357,425.963381,367.9031056,430.1940049,372.8186876,434.3440454,377.3716446,438.2523359,381.7634351,441.7174183,385.7926006,444.9407507,389.5397245,447.6805833,393.0048069,450.3398326,395.9863894,452.5558736,398.8068053,454.4898731,401.4257629,456.2224143,403.7626789,457.7534972,406.1398866,459.1234134,408.194761,460.2112881,410.2093438,461.1379962,412.3045099,462.0647043,413.9967594,462.6287875,415.7695922,463.3137456,417.4618417,463.7569538,418.952633,464.1195787,420.5642992,464.4016203,422.0147988,464.4016203,423.3444234,464.4016203,424.5531731,464.1195787,425.6410478,463.6763705,426.6483392,463.0719957,427.4541723,462.1855793,428.2600054,461.3797462,428.8240886,460.1709965,429.1867135,458.6802052,429.4284634,456.9476641,429.3881718,455.0136646,428.9852552,452.5558736,428.2600054,449.816041,427.2930057,446.8747502,426.1245477,443.4902511,424.4322981,439.8640022
HDh,admin,Makunudhoo,554.7763435,661.7614367,563.6863084,669.7541993,572.7273022,677.4849041,581.3752093,685.215609,589.9576019,692.6187416,598.2124224,699.4977586,606.205185,706.2457467,613.6083176,712.6006481,620.7493924,718.2348906,627.3008372,723.4760464,633.3936808,727.9310289,639.0279233,732.2549824,643.8759924,735.8582771,648.4620038,739.0029706,652.7204429,741.8200918,656.5202809,744.3096408,660.3856333,746.5371321,663.7268701,748.3060221,667.0025925,749.8128544,670.4093438,751.3196867,673.1609506,752.236889,676.0435863,753.3506346,678.7951931,754.0712935,681.2192277,754.6609236,683.8398056,755.1195247,686.1983257,755.1195247,688.3603025,755.1195247,690.3257359,754.6609236,692.094626,753.9402647,693.7324872,752.9575479,695.0427761,751.5162301,696.3530651,750.2059411,697.2702674,748.2405077,697.8598974,745.8164731,698.2529841,742.9993519,698.1874696,739.8546584,697.5323251,735.8582771,696.3530651,731.4032946,694.7807183,726.6207399,692.8807994,721.1175263,690.1291925,715.221226
HDh,nadmin,Non-administrative islands,15,1,15.39511423,1.026340948,15.80063614,1.053375743,16.21683988,1.081122659,16.64400682,1.109600455,17.08242575,1.138828383,17.53239305,1.168826203,17.99421291,1.199614194,18.46819754,1.23121317,18.95466738,1.263644492,19.4539513,1.296930087,19.96638683,1.331092455,20.4923204,1.366154693,21.03210755,1.402140503,21.58611321,1.439074214,22.15471191,1.476980794,22.73828803,1.515885869,23.33723611,1.55581574,23.95196104,1.596797403,24.58287841,1.638858561,25.23041475,1.68202765,25.8950078,1.726333853,26.57710687,1.771807124,27.27717307,1.818478205,27.99567968,1.866378645,28.73311244,1.915540829,29.48996987,1.965997991,30.26676365,2.017784243,31.06401891,2.070934594,31.88227463,2.125484975,32.72208398,2.181472265,33.58401471,2.238934314,34.46864951,2.297909967,35.37658643,2.358439095,36.30843927,2.420562618,37.264838,2.484322533,38.24642918,2.549761945,39.2538764,2.616925093,40.28786073,2.685857382,41.3490812,2.756605413,42.43825522,2.829217014
Sh,admin,Kaditheemu,480.5499132,576.4500868,487.5435448,582.8317757,494.2749152,588.9512034,500.3069225,594.5461087,506.164089,599.4416508,511.8464147,604.5994541,517.0916384,608.7082127,521.8997602,613.0792325,526.5330411,616.4886279,530.8166405,619.8980233,534.4008767,622.8703168,537.8976925,625.4055082,541.4819287,627.5910181,544.2793814,630.3010504,547.513936,631.9620379,550.6610702,633.8852866,553.3711025,635.8959557,556.3433959,637.4695228,559.228269,639.3053511,562.113142,640.5292366,564.5609131,642.0153833,567.0086841,643.2392689,569.2816144,644.1134728,571.4671243,644.6379952,573.5652138,645.0750972,575.4884625,645.4247788,576.9746092,645.5121992,578.3733355,644.9002564,579.2475395,644.2883136,580.1217434,642.8895873,580.5588454,641.7531222,580.8211066,639.6550327,580.3840046,637.3821024,579.8594823,634.6720701,578.8978579,631.6997767,577.6739724,628.1155405,575.6633033,623.9193615,573.5652138,619.4609213,571.1174427,614.303118,568.2325697,608.8830535,565.1728558,602.8510462
Sh,admin,Noomaraa,153.212224,183.787776,155.4419816,185.8224299,157.5881234,187.7734679,159.5112894,189.557274,161.3787114,191.1181044,163.1903895,192.7625507,164.8627078,194.0725333,166.3956662,195.4661318,167.8728807,196.5531387,169.2386072,197.6401456,170.381358,198.5877926,171.4962369,199.3960797,172.6389877,200.092879,173.5308907,200.9569101,174.5621537,201.4864775,175.5655446,202.0996609,176.4295757,202.7407162,177.3772227,203.2424117,178.2969978,203.8277231,179.2167728,204.2179307,179.997188,204.6917542,180.7776032,205.0819618,181.5022744,205.3606815,182.1990737,205.5279133,182.868001,205.6672732,183.4811844,205.7787611,183.9550079,205.806633,184.4009594,205.6115292,184.6796791,205.4164254,184.9583988,204.9704739,185.0977587,204.6081383,185.1813746,203.939211,185.0420147,203.2145397,184.8747829,202.3505086,184.5681912,201.4028616,184.1779836,200.2601108,183.5369283,198.9222562,182.868001,197.5007857,182.0875858,195.8563394,181.1678108,194.1282772,180.1922918,192.2051112
Sh,admin,Goidhoo,225.499297,270.500703,228.7810768,273.4953271,231.9397899,276.3668845,234.770325,278.9923083,237.5188156,281.2895542,240.1852618,283.7098668,242.6465966,285.6379125,244.9028203,287.6890249,247.0769994,289.2888926,249.0870896,290.8887602,250.7690017,292.2835167,252.4098917,293.4731619,254.0918038,294.4987181,255.4045158,295.7704077,256.9223389,296.5498305,258.3991399,297.4523199,259.6708295,298.3958316,261.065586,299.1342321,262.4193202,299.9956993,263.7730543,300.5700108,264.9216773,301.267389,266.0703002,301.8417004,267.1368787,302.2519229,268.1624349,302.4980564,269.1469688,302.7031676,270.0494583,302.8672566,270.7468365,302.9082789,271.4031925,302.6211231,271.8134149,302.3339674,272.2236374,301.6776114,272.4287487,301.1443222,272.5518154,300.1597883,272.3467042,299.0932098,272.1005707,297.8215201,271.6493259,296.4267637,271.0750145,294.7448515,270.1315028,292.7757836,269.1469688,290.683649,267.9983459,288.2633364,266.6446117,285.719957,265.208833,282.8894219
Sh,admin,Feydhoo,327.7923249,393.2076751,332.5628153,397.5607477,337.1544124,401.7349268,341.2689604,405.5513192,345.2642461,408.8906625,349.1402696,412.4088992,352.7181375,415.2115623,355.9978496,418.1931188,359.1582996,420.5187329,362.080225,422.844347,364.5251013,424.8718055,366.9103465,426.6011083,369.3552229,428.0918865,371.2634191,429.9404516,373.4697709,431.0734431,375.6164916,432.3853279,377.4650567,433.7568439,379.4925151,434.8302043,381.4603424,436.082458,383.4281697,436.9172939,385.0978414,437.9310231,386.767513,438.7658589,388.3179224,439.3621702,389.8087007,439.719957,391.2398478,440.0181126,392.5517327,440.2566372,393.5654619,440.3162683,394.51956,439.8988504,395.1158713,439.4814325,395.7121826,438.5273344,396.0103383,437.7521297,396.1892317,436.3209825,395.891076,434.7705732,395.5332892,432.9220081,394.8773468,430.8945497,394.042511,428.4496733,392.670995,425.587379,391.2398478,422.5461914,389.5701762,419.0279547,387.6023489,415.3308246,385.5152593,411.2162766
Sh,admin,Feevah,278.6916715,334.3083285,282.7475808,338.0093458,286.6513936,341.5582665,290.1496154,344.802994,293.5464395,347.6421305,296.8418659,350.6333637,299.8837979,353.0162104,302.6722355,355.5511538,305.3592755,357.5284096,307.84352,359.5056654,309.9221735,361.2294268,311.9501282,362.699694,314.0287817,363.9671657,315.6511455,365.5388305,317.5270036,366.502109,319.3521628,367.6174841,320.9238276,368.783558,322.6475891,369.6961376,324.3206517,370.7608138,325.9937143,371.470598,327.4132826,372.3324787,328.8328509,373.0422628,330.1510214,373.5492515,331.4184931,373.8534447,332.6352659,374.106939,333.750641,374.3097345,334.6125217,374.3604334,335.4237036,374.0055413,335.9306923,373.6506492,336.4376809,372.8394674,336.6911753,372.1803821,336.8432719,370.9636093,336.5897775,369.6454388,336.2855843,368.0737739,335.7278968,366.3500124,335.0181126,364.2713589,333.8520387,361.8378132,332.6352659,359.252171,331.2156976,356.2609379,329.542635,353.1176081,327.7681747,349.6193863
Sh,admin,Bilehffahi,211.4055909,253.5944091,214.4822595,256.4018692,217.4435531,259.0939542,220.0971797,261.5552891,222.6738897,263.7089571,225.1736829,265.9780002,227.4811844,267.785543,229.596394,269.7084608,231.634687,271.2083368,233.5191465,272.7082127,235.0959391,274.0157969,236.6342734,275.1310892,238.2110661,276.0925482,239.4417335,277.2847573,240.8646927,278.015466,242.2491936,278.8615499,243.4414027,279.7460921,244.7489868,280.4383426,246.0181126,281.2459681,247.2872384,281.7843851,248.3640725,282.4381772,249.4409065,282.9765942,250.4408238,283.3611777,251.4022827,283.5919279,252.3252833,283.7842197,253.1713671,283.9380531,253.8251592,283.9765115,254.4404929,283.707303,254.8250765,283.4380945,255.2096601,282.8227607,255.4019519,282.3228021,255.5173269,281.3998015,255.3250352,280.3998842,255.094285,279.2076751,254.6712431,277.900091,254.1328261,276.3232983,253.2482838,274.4772972,252.3252833,272.5159209,251.2484493,270.2468778,249.9793235,267.8624597,248.633281,265.208833
Sh,admin,Foakaidhoo,599.6644612,719.3355388,608.3916136,727.2990654,616.7914978,734.9353238,624.3186668,741.9170457,631.6276569,748.0260524,638.7184683,754.4623274,645.2638326,759.5895294,651.2637499,765.0439997,657.0454884,769.2984865,662.3908692,773.5529733,666.8635349,777.2620131,671.2271111,780.4256058,675.6997767,783.152841,679.1906377,786.5346125,683.2269457,788.6073112,687.1541643,791.0072781,690.5359358,793.5163345,694.2449756,795.4799438,697.844926,797.7708213,701.4448764,799.2980729,704.4993797,801.1525928,707.5538831,802.6798445,710.3902076,803.7707386,713.1174427,804.425275,715.7355885,804.970722,718.1355554,805.4070796,719.9900753,805.5161691,721.7355057,804.7525432,722.8263998,803.9889174,723.9172939,802.2434869,724.4627409,800.8253246,724.7900091,798.2071789,724.2445621,795.3708544,723.5900256,791.9890828,722.3900422,788.280043,720.8627905,783.8073774,718.3537342,778.5710859,715.7355885,773.0075263,712.6810851,766.5712513,709.0811347,759.8077082,705.2630055,752.2805392
Sh,admin,Narudhoo,214.133405,256.866595,217.2497726,259.7102804,220.2492763,262.437102,222.9371433,264.930196,225.5471011,267.1116533,228.0791498,269.4099744,230.4164254,271.2408403,232.5589281,273.18857,234.6235216,274.7077992,236.5322967,276.2270284,238.1294351,277.5514846,239.6876189,278.6811678,241.2847573,279.6550327,242.5313043,280.8626251,243.9726243,281.6027624,245.3749897,282.4597635,246.5825821,283.3557191,247.9070383,284.0569018,249.1925399,284.8749483,250.4780415,285.4203126,251.5687702,286.0825407,252.6594988,286.6279051,253.6723183,287.017451,254.6461831,287.2511786,255.5810934,287.4459515,256.4380945,287.6017699,257.1003226,287.6407245,257.7235961,287.3680423,258.113142,287.0953602,258.5026879,286.4720867,258.6974609,285.9656769,258.8143247,285.0307667,258.6195517,284.0179472,258.3858242,282.8103548,257.9573236,281.4858986,257.4119593,279.8887602,256.5160036,278.0189397,255.5810934,276.0322554,254.4903647,273.7339343,253.2048631,271.3187495,251.8414523,268.6308825
